19.85,-1.44,-0.99,12.69,3.1,15.99,6.14,14.42,5.29,13.27,6.73,13.17,8.52
18.7,23.09,11.73,7.27,4.37,3.72,7.51,7.63,6.77,4.52,6.09,9.47,13.73
18.27,35.35,21.66,3.73,10.46,13.53,25.68,-1.91,-10.42,-19.68,9.27,14.76,25.97
17.89,26.75,7.06,-2.34,12.74,17.74,22.36,-3.87,-5.02,-4.61,21.29,24.09,31.94
18.43,25.06,11.32,4.68,18.23,23.55,26.76,1.92,-4.88,-8.87,9.95,10.7,13.5
18.43,36.84,16.42,-6.56,13.87,19.05,37.09,0.32,3.4,-10.08,20.08,8.5,21.34
17.76,27.9,10.82,-2.79,14.98,19.76,24.72,-10.29,-13.98,-16.97,13.46,12.74,18.69
18.63,44.19,22.58,-21.37,12.96,27.73,53.55,-19.2,-17.07,-27.45,29.1,2.24,16.35
18.65,41.81,12.08,-21.07,20.74,21.97,44.05,-15.07,-2.37,-18.98,23.23,3.23,23.51
18.17,44.67,17.21,-25.67,18.35,28.39,55.28,-22.92,-13.3,-33.66,25.46,-4.89,19.93
17.76,26.89,10.72,-4.95,10.48,15.65,25.28,-8.64,-14.4,-22.13,9.02,9.24,16.44
18.35,27.37,11.25,-6.31,9.1,14.42,25.85,-7.67,-11.4,-18.77,14.29,14.74,24.15
18.93,31.92,13.04,-13.03,0.58,11.8,32.71,-2.67,-7.69,-16.77,17.53,10.01,18.4
18.79,32.9,15.71,-9.01,5.64,17.03,40.64,7.48,0.05,-17.19,10.27,2.92,13.42
17.93,39.55,16.22,-28.25,-9.69,11.09,47.81,-2.02,-0.58,-16.17,24.44,-1.18,17.1
18.18,51.33,19.57,-41.32,0.77,18.72,64.42,-9.14,5.34,-17.54,26.52,-15.77,17.36
18.4,33.52,13.27,-14.29,1.66,14.26,44.48,16.2,10.25,-20.11,-2.97,-13.68,6.64
18.33,42.23,21.93,-19.08,-2.74,9.31,44.74,6.06,4.13,-22.51,6.78,-11.57,9.51
18.21,24.75,8.02,-3.02,4.18,8.16,14.26,-2.27,-5.83,-11.24,-1.74,-5.92,-2.85
18.88,29.44,17.33,1.0,3.69,7.44,23.2,3.72,-8.18,-24.54,-5.11,3.82,16.55
18.93,37.65,15.33,-20.07,9.36,23.5,54.04,-0.48,-3.75,-30.58,12.16,-1.17,21.63
18.71,50.42,15.61,-36.45,18.14,20.89,68.87,-17.8,-5.06,-40.64,17.45,-15.24,13.52
18.33,57.31,20.03,-31.28,24.02,7.99,53.96,-19.23,0.0,-38.77,5.87,-14.7,13.21
18.03,48.18,16.48,-22.87,16.12,24.19,53.36,-10.22,-6.32,-38.0,4.63,-24.72,8.85
18.72,36.55,20.71,-4.78,8.37,22.41,47.13,8.27,-7.42,-28.42,0.36,-6.55,6.92
18.68,24.72,12.5,4.01,2.0,3.05,10.32,4.52,-0.36,-6.14,0.74,6.24,12.59
18.44,27.57,14.89,4.07,1.57,3.45,12.47,4.54,-2.6,-11.56,-2.88,4.31,12.82
18.22,39.52,18.43,-8.24,10.87,21.44,49.0,11.23,5.95,-24.06,-1.53,-14.96,4.62
18.19,50.01,30.9,-16.87,-1.7,15.36,58.04,1.54,-3.3,-29.33,10.54,-13.38,11.74
18.36,33.87,19.42,-1.52,3.64,9.67,31.0,10.56,-0.4,-22.89,-6.11,-4.73,10.33
18.1,48.67,29.49,-19.54,-5.75,9.49,53.97,-1.81,-10.6,-36.39,5.32,-21.39,3.71
18.68,27.56,14.87,4.88,1.95,3.28,13.85,11.83,7.06,-6.0,-8.9,-8.46,2.91
18.44,28.21,16.49,9.14,7.89,8.58,14.81,8.8,4.89,-1.68,-0.97,-0.62,3.28
17.97,33.85,17.51,4.09,11.01,16.0,25.61,7.13,0.06,-14.01,-5.58,-11.19,-3.23
18.07,27.19,16.21,9.78,7.77,7.07,10.89,3.53,-4.54,-16.01,-17.89,-16.09,-6.81
