18.33,11.25,-14.38,-37.67,-25.16,-6.35,21.47,8.16,4.34,-14.6,-0.46,-7.12,2.49
18.96,20.35,-8.74,-40.47,-25.78,-14.27,19.34,-0.83,2.46,-19.48,3.92,-3.52,15.02
18.21,28.47,-5.35,-39.02,-13.2,-11.73,20.95,-4.39,8.81,-13.58,7.55,-9.74,8.0
18.51,18.57,-17.53,-54.41,-30.7,-14.53,24.98,-2.58,7.61,-19.33,7.83,-11.06,13.75
18.65,33.12,-4.62,-46.36,-9.13,-13.55,34.6,-3.88,7.55,-32.74,-1.93,-15.59,17.03
19.19,29.78,-6.12,-55.76,-23.69,-9.4,39.67,-6.94,4.46,-29.23,16.52,-7.09,22.61
18.28,10.52,-14.88,-29.96,-16.01,-5.34,11.13,0.34,3.14,-3.46,5.84,-2.87,-0.27
18.41,19.22,-15.31,-51.12,-22.9,-5.2,31.39,-6.12,0.32,-20.77,16.74,-0.99,16.68
18.38,19.7,-11.72,-45.38,-23.8,-13.4,19.94,-5.86,-0.63,-25.89,-2.6,-12.05,12.26
18.67,27.19,-3.95,-42.09,-18.78,-9.57,31.0,-2.36,3.6,-25.17,10.92,-1.02,23.9
18.17,18.32,-10.56,-44.61,-27.22,-13.45,24.67,2.13,4.2,-21.5,3.75,-5.28,14.35
18.23,17.29,-11.47,-41.68,-24.5,-10.61,23.96,0.77,2.18,-21.53,6.38,2.58,26.26
19.12,25.24,-6.36,-46.1,-20.8,-8.63,31.83,-3.44,0.95,-26.43,10.31,-1.61,22.34
18.22,32.14,-8.41,-57.52,-20.1,-19.44,26.47,-15.89,3.25,-28.34,11.48,-6.77,26.04
18.9,22.61,-11.11,-51.21,-23.07,-10.97,31.57,-1.26,7.99,-19.25,17.33,4.06,25.94
18.88,34.91,-5.29,-69.27,-27.27,-10.06,46.09,-16.38,1.47,-28.71,20.65,-14.1,19.76
19.05,16.32,-13.35,-43.31,-19.09,-5.92,26.69,-2.9,-2.99,-28.14,0.61,-4.38,18.42
19.02,33.98,-11.06,-69.04,-21.41,-11.82,51.55,-5.59,16.21,-25.27,17.58,-18.77,11.23
17.92,26.43,-8.19,-48.46,-16.96,-6.82,35.35,-2.02,5.29,-23.7,11.29,-6.02,12.81
18.6,30.87,-9.66,-54.46,-12.8,-10.79,35.33,-6.61,11.15,-20.07,17.54,-2.81,21.43
20.0,16.44,-12.82,-44.98,-20.84,-8.28,28.75,-2.0,-3.69,-35.02,-4.72,-4.49,29.69
19.66,18.51,-11.29,-42.76,-21.61,-9.92,29.87,5.8,5.74,-29.03,-3.69,-9.42,18.96
18.92,15.75,-13.94,-41.93,-15.23,0.89,35.04,7.35,6.49,-21.39,0.42,-8.74,12.12
19.08,18.04,-15.75,-55.61,-32.08,-14.83,28.27,-2.0,3.21,-25.86,4.97,-11.46,12.93
18.79,11.04,-18.24,-42.76,-22.79,-8.44,20.35,0.96,1.0,-19.9,-2.97,-8.22,11.58
18.56,14.91,-19.26,-54.53,-30.26,-14.99,24.73,-5.04,-1.0,-30.36,1.41,-10.4,15.51
18.15,20.81,-7.2,-39.59,-21.79,-7.43,28.65,3.93,3.22,-21.24,5.68,-3.22,12.32
18.86,20.7,-19.2,-63.84,-37.02,-22.06,22.24,-13.28,-1.1,-33.98,0.21,-23.13,7.16
18.53,22.66,-13.9,-61.27,-29.24,-14.82,27.95,-16.8,-7.68,-37.67,3.59,-16.42,10.46
18.31,12.09,-23.07,-55.29,-30.87,-14.39,18.22,-12.99,-9.68,-30.33,4.1,-3.69,21.57
18.06,18.76,-7.53,-32.6,-18.49,-8.45,18.73,0.39,-0.36,-18.77,-0.05,-3.07,12.99
18.68,19.01,-12.66,-42.19,-20.17,-2.91,33.82,10.14,11.5,-20.24,-2.83,-20.26,0.59
19.04,20.92,-9.65,-43.9,-19.55,-5.12,33.44,3.85,5.3,-23.12,2.42,-11.58,7.41
18.4,32.41,-9.52,-64.25,-18.5,-6.86,47.3,-11.6,3.13,-30.36,21.53,-6.93,23.85
18.38,23.68,-14.29,-57.86,-21.3,-12.59,31.74,-7.36,5.15,-29.57,5.68,-11.06,20.44
