16.69,27.94,-6.62,-38.04,-10.73,-15.57,16.24,-18.0,-10.7,-35.64,-14.94,-24.08,-2.55
17.38,23.06,-6.69,-33.62,-10.17,2.57,29.04,-6.68,-9.87,-39.05,-12.64,-22.04,5.5
17.9,36.38,-5.48,-52.39,1.07,-3.18,46.77,-13.74,0.28,-39.41,2.76,-18.08,18.18
18.25,32.1,-7.73,-52.07,-3.87,1.95,47.42,-12.01,-1.71,-40.91,2.37,-22.28,9.68
18.16,26.27,-7.94,-49.77,-8.02,5.79,36.36,-26.94,-23.71,-50.91,-1.58,-21.23,9.69
17.87,35.01,-1.94,-54.05,-12.92,2.53,46.95,-17.92,-9.18,-36.53,19.48,-16.48,6.26
17.1,22.68,-7.77,-42.16,-15.91,-0.82,33.22,-2.92,-4.57,-33.62,-6.57,-21.08,1.63
18.05,20.28,-14.02,-54.08,-23.23,-4.06,40.39,-1.02,1.0,-36.67,-1.36,-18.3,14.42
17.61,13.33,-16.85,-44.49,-18.01,-2.04,30.56,0.29,-3.82,-34.06,-13.92,-21.09,5.87
17.45,25.4,-8.66,-46.48,-9.42,3.25,43.23,-2.28,2.09,-32.71,4.57,-9.69,21.08
17.21,36.48,-6.28,-61.46,-14.8,-9.08,40.67,-20.28,0.54,-33.43,7.25,-17.93,14.93
17.23,31.61,-8.79,-52.94,-13.57,-2.81,41.04,-11.35,1.73,-33.37,9.81,-14.01,22.33
17.11,33.73,-1.42,-48.58,-10.73,-0.67,38.76,-14.14,-6.98,-40.88,3.65,-14.95,20.71
17.09,25.81,-2.65,-39.04,-20.29,-8.39,25.29,-9.67,-8.98,-33.38,1.86,-6.11,18.26
18.46,33.72,-4.82,-45.68,-3.58,-12.51,40.69,-4.29,7.68,-36.04,-5.23,-15.79,17.8
18.92,11.14,-16.33,-39.04,-20.76,-6.19,26.35,7.33,4.36,-24.12,-4.03,-5.21,21.26
18.56,15.16,-11.63,-40.91,-16.88,-0.61,37.68,7.2,-1.13,-39.33,-16.63,-19.89,10.78
18.29,22.36,-9.22,-45.22,-17.66,-6.42,34.7,0.09,2.04,-30.88,1.73,-7.4,17.36
19.26,12.27,-18.75,-50.14,-16.45,2.78,40.91,0.31,-6.1,-41.55,-10.94,-17.75,14.7
17.82,21.25,-11.22,-41.1,-14.23,-2.84,31.65,4.0,7.46,-20.91,1.44,-11.03,10.74
19.24,20.79,-11.57,-53.76,-21.39,-0.81,46.39,4.0,5.54,-31.15,3.07,-16.32,11.86
18.24,22.18,-10.13,-43.38,-14.88,2.5,40.93,5.66,7.4,-24.36,5.47,-10.16,17.65
17.73,24.24,-8.91,-47.11,-13.82,0.12,38.06,-5.41,-0.89,-30.81,3.16,-15.19,11.05
17.69,14.3,-14.62,-33.69,-13.9,0.68,20.12,-6.34,-11.76,-31.78,-14.2,-20.85,-1.82
17.35,25.41,-4.15,-41.27,-19.49,-7.17,26.08,-11.2,-12.54,-38.55,-4.58,-13.08,13.32
18.38,26.31,-14.23,-53.23,-14.2,-1.97,33.5,-19.05,-4.02,-33.17,11.72,-16.65,12.12
18.61,17.51,-13.79,-44.58,-15.24,-3.93,32.25,2.85,7.94,-20.74,5.89,-1.69,22.98
19.27,26.02,-9.56,-55.84,-11.53,9.98,50.65,-13.72,-5.74,-32.93,20.32,-9.12,18.52
19.02,27.21,-13.28,-60.97,-8.3,7.72,47.97,-18.13,-4.39,-35.59,13.68,-14.96,15.07
18.99,9.57,-20.69,-43.72,-23.04,-9.97,17.23,-6.39,-8.26,-32.59,-9.58,-9.79,17.62
17.97,36.25,-7.72,-52.91,-0.42,-8.06,44.73,-15.73,0.28,-34.23,4.58,-16.34,7.4
18.91,27.07,-12.02,-57.65,-12.66,-10.98,41.14,-9.83,-0.46,-44.94,-3.7,-17.71,18.88
18.74,22.46,-6.49,-39.39,-13.02,0.5,35.95,0.71,-0.44,-28.05,3.93,-5.43,14.38
18.72,32.51,-8.12,-54.88,-15.99,-17.64,30.03,-12.07,7.98,-24.25,17.12,-2.43,20.26
18.42,30.82,-8.16,-68.98,-33.98,-14.58,32.65,-29.23,-11.46,-28.69,31.63,-0.53,23.98
18.56,24.51,-10.68,-55.24,-30.35,-20.02,19.95,-19.87,-6.69,-23.18,24.66,6.09,21.97
18.56,26.29,-4.98,-38.37,-12.08,-7.92,24.22,-10.45,-5.48,-27.39,9.19,3.79,24.64
17.92,30.83,-6.87,-49.84,-10.55,-12.63,30.24,-15.2,-2.61,-28.87,16.8,2.39,26.74
18.69,11.06,-18.2,-42.07,-19.95,-8.37,16.2,-8.6,-5.33,-17.72,10.44,8.36,22.94
19.03,19.1,-11.09,-41.53,-14.92,-3.05,30.14,-7.39,-8.52,-38.9,-4.32,-8.87,22.14
17.69,22.68,-8.3,-39.33,-15.23,-8.14,19.95,-11.14,-5.76,-24.93,4.66,-2.31,16.56
17.93,24.47,-7.55,-44.45,-18.8,-11.48,23.79,-14.77,-10.75,-38.32,0.67,-7.15,19.91
18.3,37.65,-13.25,-65.35,-5.55,-26.53,47.09,-21.87,0.38,-41.04,-3.32,-18.11,9.53
17.77,21.92,-11.7,-50.0,-19.36,-6.31,33.05,-9.99,-7.81,-37.53,3.98,-4.56,29.63
16.9,30.0,-1.78,-41.4,-10.25,-2.69,34.82,-8.18,-2.08,-30.44,9.18,1.06,31.37
17.83,33.64,-6.8,-50.55,-16.6,-8.31,26.33,-26.82,-11.57,-38.65,13.68,-10.85,24.01
17.39,10.81,-18.3,-41.19,-21.22,-9.26,12.63,-9.68,-6.98,-18.15,4.6,-0.41,11.58
17.29,25.04,-8.27,-39.77,-9.1,3.19,30.48,-14.75,-9.67,-32.28,8.84,-4.56,22.36
16.97,25.41,-2.81,-33.92,-9.71,-2.92,22.07,-16.38,-12.86,-29.81,8.84,2.99,21.9
17.01,22.08,-8.49,-41.63,-22.13,-8.35,21.96,-9.72,-8.18,-29.1,2.87,-5.09,18.58
17.49,23.48,-5.69,-39.5,-18.02,-7.2,26.31,-6.0,-7.1,-34.89,-7.38,-15.65,7.1
16.75,22.3,-4.61,-30.71,-17.44,-7.18,17.94,-5.04,-6.68,-25.57,-1.57,-3.99,16.72
17.5,41.77,-2.33,-55.87,-8.62,-17.26,46.15,-15.6,0.44,-40.75,-3.27,-28.02,1.71
17.35,24.78,-6.44,-38.09,-16.11,-3.86,32.52,4.11,5.31,-29.34,-7.53,-21.17,6.62
18.16,24.93,-6.77,-42.8,-12.07,-1.52,36.45,-1.06,0.98,-33.33,-4.61,-14.52,15.32
17.34,24.54,-7.28,-36.87,-13.78,-3.14,24.14,-10.17,-7.64,-34.31,-5.66,-17.82,8.59
17.24,41.79,-4.42,-64.24,-10.89,-13.18,49.25,-22.17,-0.6,-40.5,13.08,-19.71,16.26
17.13,33.49,-4.27,-43.56,-9.15,-6.67,28.92,-15.99,-3.86,-30.79,8.25,-12.47,13.54
16.87,34.93,0.94,-46.95,-17.15,-10.77,28.76,-19.78,-12.75,-40.74,4.44,-11.8,13.22
16.8,40.24,1.21,-48.08,-18.78,-17.93,24.98,-15.73,4.33,-31.69,9.23,-17.21,13.55
16.72,24.07,-5.0,-38.61,-24.15,-15.78,12.89,-11.12,-5.87,-24.63,-2.49,-15.15,0.49
16.49,38.29,-1.04,-48.44,-11.87,-14.79,28.24,-18.07,2.13,-23.11,17.0,-8.85,7.02
16.52,29.67,-7.93,-52.56,-24.87,-22.67,15.95,-19.41,-3.92,-30.74,-2.37,-25.72,-4.41
16.89,36.46,4.16,-44.94,-20.74,-10.05,33.23,-12.43,-2.45,-29.22,16.72,-4.8,20.26
17.05,28.48,-3.48,-44.43,-17.71,-9.53,26.17,-12.57,-2.48,-25.43,12.5,-5.34,14.21
17.15,27.07,-1.3,-46.84,-34.67,-20.82,20.81,-10.34,-5.47,-24.22,12.4,-4.18,11.57
17.44,36.91,-1.84,-56.78,-29.0,-30.75,22.6,-15.38,6.17,-21.29,25.67,4.73,31.84
18.77,19.17,-6.17,-35.96,-23.02,-9.57,31.59,15.6,12.46,-25.4,-13.37,-23.77,2.75
18.6,22.29,-6.63,-43.77,-30.94,-21.6,20.37,6.6,16.8,-11.24,5.74,-9.57,11.48
17.92,34.81,-4.61,-57.08,-33.13,-30.69,25.7,-4.24,20.13,-17.84,17.04,-8.26,20.78
17.25,24.79,-3.85,-42.96,-26.2,-15.41,24.89,-3.03,0.0,-30.49,-0.3,-10.49,14.78
18.26,30.93,-3.34,-47.24,-17.9,-10.14,38.95,1.43,10.66,-32.99,-0.08,-19.16,19.46
18.03,20.87,-9.22,-49.65,-34.09,-19.5,26.26,4.62,10.27,-18.55,7.18,-7.24,13.93
18.15,35.29,-2.58,-53.88,-24.05,-22.18,32.71,-3.44,15.35,-25.32,7.18,-18.6,13.2
18.05,28.92,-0.92,-48.17,-33.68,-23.15,26.15,1.06,10.68,-23.1,4.25,-18.05,6.09
17.3,18.56,-9.09,-38.75,-32.56,-23.88,5.19,-8.43,-5.68,-25.39,-8.36,-15.57,-0.21
16.87,19.24,-10.12,-46.16,-31.54,-19.95,14.55,-13.33,-14.2,-39.08,-9.22,-12.19,14.64
18.12,31.61,-6.31,-47.73,-4.46,-3.9,40.72,-6.27,2.95,-34.85,0.37,-15.94,16.0
18.16,19.65,-8.41,-36.49,-8.41,1.92,27.0,-13.46,-15.28,-38.19,-5.29,-10.83,11.93
19.08,21.68,-12.25,-48.51,-18.23,-4.5,37.58,-2.19,0.66,-31.8,10.11,-0.13,27.53
19.03,17.04,-11.33,-40.87,-18.15,-5.01,28.07,-1.94,-5.53,-32.99,-4.46,-6.5,18.2
18.5,36.64,-4.68,-48.85,-10.38,-3.71,35.88,-18.69,-1.77,-34.36,13.72,-15.11,19.46
18.36,12.44,-15.26,-39.47,-21.98,-8.31,22.46,6.42,5.67,-18.07,-2.78,-4.77,16.43
17.86,32.75,-3.5,-49.9,-15.73,-9.29,35.62,-15.3,-5.61,-37.57,9.02,-8.62,23.41
17.84,20.83,-9.38,-44.46,-19.68,-5.21,30.99,-1.78,1.39,-23.41,7.7,-5.05,14.53
18.12,30.61,-2.46,-49.28,-15.11,-2.58,41.11,-12.99,-10.23,-48.57,-1.46,-19.24,16.16
16.78,29.34,-3.58,-41.74,-12.1,-6.92,26.38,-12.91,-3.04,-23.6,16.46,0.09,16.9
16.54,36.34,5.05,-42.94,-18.71,-8.86,29.0,-15.36,-5.06,-23.12,22.51,1.41,17.27
17.19,30.2,-3.01,-39.53,-10.75,-8.47,25.98,-5.74,6.13,-18.18,10.79,-3.62,16.12
18.38,30.97,-3.5,-49.02,-9.93,1.6,38.5,-16.81,-6.88,-33.31,13.33,-11.56,12.73
17.13,12.78,-13.55,-34.78,-17.27,-5.27,17.9,-3.84,-9.65,-32.25,-17.52,-18.79,1.71
17.61,19.38,-13.65,-46.23,-29.89,-18.81,12.94,-10.27,-3.23,-26.4,-3.06,-15.8,7.67
18.32,14.69,-12.5,-36.33,-19.37,-7.32,22.6,7.83,9.1,-14.54,-5.21,-14.79,2.54
18.39,20.68,-5.75,-34.93,-20.09,-7.52,28.85,9.53,8.7,-22.45,-4.17,-12.86,10.8
18.01,10.69,-16.67,-42.27,-27.06,-16.08,12.24,-7.98,-11.91,-38.56,-22.2,-23.1,4.3
18.5,37.87,-3.92,-64.57,-20.72,-22.47,43.44,-15.29,3.97,-43.9,4.73,-18.0,30.92
17.99,26.03,-4.45,-34.71,-9.52,-4.33,27.63,0.26,5.04,-23.31,-3.04,-11.26,12.74
18.6,20.09,-8.42,-41.38,-23.73,-14.61,24.13,-0.28,0.01,-34.09,-6.9,-7.04,28.95
18.43,26.51,-5.71,-48.32,-18.96,-8.82,31.87,-10.28,-5.76,-40.02,-1.7,-11.48,27.58
17.52,30.56,-1.03,-36.45,-12.29,-3.53,30.14,-3.58,2.71,-24.35,2.26,-17.68,1.86
18.04,43.09,0.42,-46.13,3.64,-14.68,43.66,-13.25,3.61,-38.54,-5.61,-18.18,17.74
18.1,32.63,0.03,-50.13,-24.72,-12.56,38.1,-5.43,1.24,-37.29,7.29,-9.5,27.89
17.27,44.73,9.38,-51.67,-17.23,-3.15,38.59,-23.49,-7.71,-37.18,15.43,-17.77,10.93
17.26,46.64,10.13,-58.97,-14.83,-6.31,41.07,-23.47,-3.36,-36.75,5.81,-25.74,13.64
18.42,30.48,1.29,-40.92,-14.3,-2.62,41.39,2.31,3.61,-37.0,-7.87,-24.31,9.7
17.5,23.59,-5.73,-35.88,-10.72,0.22,30.79,-4.78,-5.74,-34.98,-4.2,-9.09,20.81
17.9,17.95,-11.38,-38.45,-15.08,-3.07,22.19,-8.75,-10.0,-30.5,-5.48,-11.71,7.91
18.66,23.32,-7.04,-43.63,-18.7,-5.64,35.95,-1.79,-3.86,-46.17,-17.18,-29.25,6.97
17.42,26.7,-3.82,-37.12,-12.56,-5.77,26.06,-5.97,-0.82,-23.15,6.13,-6.42,10.46
18.85,38.54,-5.34,-61.12,-12.32,-2.29,43.85,-26.21,-0.97,-26.78,32.97,-5.58,22.58
17.72,21.29,-6.34,-28.74,-1.02,7.02,31.68,2.79,4.34,-15.81,10.5,8.19,27.93
