7.56,10.5,3.16,-25.14,-25.42,5.16,17.06,2.78,-12.08,-6.78,9.18,11.88,7.92
7.94,13.82,10.9,-22.52,-34.91,7.0,23.91,7.33,-7.46,-14.62,-0.53,8.84,4.21
7.78,12.18,5.61,-20.64,-25.12,-0.8,22.3,14.98,-11.76,-12.04,2.4,8.57,4.05
7.75,10.12,5.88,-17.24,-26.78,7.3,28.62,9.3,-12.94,-11.86,-1.18,6.75,3.15
7.34,11.28,10.49,-12.44,-23.87,8.43,29.6,10.47,-14.9,-11.8,0.05,19.59,11.53
7.65,11.71,6.43,-16.74,-14.46,14.87,23.81,4.99,-11.13,-8.8,-5.06,8.86,8.08
7.8,9.19,7.81,-20.32,-13.71,26.77,42.93,20.04,-3.0,-12.75,-12.22,-2.94,-1.83
7.85,13.47,11.13,-20.81,-25.28,12.6,31.55,3.22,-14.48,-6.09,-2.61,2.65,0.7
7.65,9.19,1.63,-26.59,-26.52,1.71,18.84,10.01,-5.62,1.32,14.62,18.9,16.79
7.91,13.48,10.58,-20.45,-17.37,18.3,34.43,8.77,-17.5,-4.15,13.53,8.74,6.0
8.13,13.54,1.88,-24.07,-12.46,13.25,21.66,6.5,-10.36,-12.34,-5.74,-3.21,5.87
7.14,9.37,4.05,-16.69,-24.57,4.41,29.15,7.74,-12.72,-6.9,-4.37,8.88,3.39
7.36,10.67,6.0,-17.0,-24.82,7.91,24.19,8.06,-12.59,-14.95,-3.02,7.85,1.34
8.0,12.94,5.97,-20.23,-28.15,1.22,23.89,10.83,-12.02,-15.17,-2.33,4.07,5.28
7.62,12.01,6.82,-17.2,-27.27,4.26,21.64,0.71,-16.45,-7.42,10.94,13.35,-0.1
7.46,12.46,5.44,-16.06,-28.55,0.96,20.4,7.04,-4.14,-5.1,5.02,5.23,-1.93
7.96,16.37,7.13,-19.75,-30.2,6.07,22.38,-0.68,-7.23,-5.51,13.52,12.44,6.21
8.3,14.39,4.99,-20.36,-22.69,13.63,34.7,5.32,-13.5,-15.57,1.12,2.07,10.98
