3.15,-39.81,-21.7,-14.51,-18.63,-12.65,-26.13,-16.24,-25.53,-10.96,-14.06,-6.76,-9.1
9.42,21.38,4.91,-7.23,-14.05,-4.36,1.38,-8.29,-8.5,-15.38,-6.82,-1.07,4.47
10.54,27.75,14.94,-7.08,-6.14,10.47,15.48,0.66,-3.79,-13.21,-0.48,-0.2,0.17
10.9,29.91,22.85,-1.87,-2.97,20.76,21.47,-5.18,-15.48,-15.03,10.07,8.43,4.6
12.45,32.36,15.71,-10.46,-10.07,-3.87,5.4,-12.11,-6.57,-8.46,6.22,-0.59,-0.96
13.58,32.98,14.35,-8.52,-8.32,-6.97,4.5,-8.38,-5.91,-10.72,3.03,-5.55,-4.53
13.72,38.36,21.83,-7.18,-6.78,-3.68,17.67,-2.96,-5.11,-26.89,-9.28,-9.97,3.82
13.44,36.97,16.41,-9.74,-0.8,7.86,23.93,-10.06,-7.5,-19.31,4.43,-2.19,13.61
14.32,30.45,15.06,-0.16,4.88,7.11,18.65,-1.0,-10.5,-26.72,-13.07,-5.83,11.24
14.43,39.72,23.96,-9.31,-4.19,3.17,34.63,3.01,-3.4,-35.06,-11.14,-13.1,17.62
13.78,37.59,21.74,-8.9,-10.28,-3.55,22.49,-2.08,-5.1,-20.68,3.38,1.98,11.93
13.85,26.08,7.64,-5.71,-6.53,-4.1,2.59,-5.66,-8.2,-15.82,-9.87,-9.55,-0.96
13.89,37.66,19.2,-10.13,0.73,3.2,21.91,-5.87,-11.38,-27.19,-8.89,-12.97,5.02
14.06,31.08,15.93,-5.06,-2.83,1.99,19.56,4.48,-5.95,-22.93,-5.59,1.36,20.05
14.99,41.8,24.24,-8.49,-1.07,2.35,23.65,-6.68,-8.03,-27.58,-1.72,-5.67,16.11
14.48,42.84,27.67,-12.82,-11.89,-11.71,22.69,-1.73,-5.45,-30.59,-3.54,-8.39,12.52
14.6,27.26,12.68,-1.45,-5.39,-6.4,2.42,-6.42,-12.48,-23.04,-18.11,-14.1,-3.92
