17.67,0.99,0.08,9.67,-4.54,4.96,-5.91,1.69,-9.42,-5.82,-16.41,-10.76,-10.56
17.46,29.9,16.43,3.12,6.71,8.32,22.17,10.58,5.86,-11.85,-7.02,-8.34,9.99
17.89,43.36,27.77,0.21,16.05,11.8,33.3,-0.28,2.59,-24.94,-3.21,-17.15,10.34
16.31,45.25,21.63,-15.64,5.44,-5.35,30.81,-4.59,1.95,-33.35,-8.4,-13.63,26.15
17.53,39.8,23.45,-6.78,7.59,7.97,41.64,13.69,13.32,-27.24,-9.05,-20.95,13.06
17.89,30.24,18.11,2.3,0.88,0.94,18.76,11.55,4.46,-20.13,-20.62,-21.83,-0.94
17.55,32.93,21.39,2.57,3.16,-1.45,16.48,2.92,1.38,-26.54,-23.3,-29.14,-2.58
16.82,34.84,20.3,-5.22,-1.46,0.1,27.24,11.09,6.99,-22.21,-10.0,-11.93,14.99
16.97,40.96,26.23,-6.97,4.18,4.81,45.07,19.2,17.03,-31.72,-18.27,-24.48,15.79
16.76,50.19,36.59,-13.52,0.34,-0.81,44.76,6.68,9.87,-42.47,-9.63,-16.96,23.37
17.51,28.84,15.74,2.28,8.36,11.61,29.52,17.25,10.48,-14.13,-11.47,-12.48,7.6
17.13,28.57,13.32,-6.84,0.78,3.32,29.65,13.92,10.77,-23.62,-19.4,-28.58,-1.27
17.07,20.89,7.05,-4.26,3.13,5.75,20.99,7.63,1.2,-24.81,-24.4,-27.34,-5.09
16.98,35.03,20.99,-4.75,6.39,4.51,37.42,19.19,22.91,-17.12,-11.29,-26.33,9.67
18.06,30.71,19.25,4.93,4.75,5.78,23.27,15.17,9.26,-15.07,-14.46,-13.67,7.33
18.16,28.0,16.07,6.24,10.05,13.85,28.1,19.56,12.02,-9.21,-9.12,-9.3,7.8
17.88,28.84,17.57,10.35,10.85,13.87,22.97,19.11,13.88,1.41,-0.77,-2.84,2.74
17.1,45.47,35.49,2.62,6.83,4.22,31.32,13.5,4.76,-19.29,-3.97,-14.33,0.28
17.99,29.18,21.53,19.03,15.07,10.04,8.28,4.25,4.37,2.58,0.07,-4.08,-4.59
16.6,34.7,23.22,2.75,3.09,5.7,26.91,11.18,1.21,-18.72,-2.92,0.36,17.35
16.18,37.42,23.58,0.33,2.02,8.32,29.27,9.55,1.95,-19.78,-8.78,-14.34,2.27
16.48,43.91,26.56,-11.8,4.56,11.46,42.82,9.98,1.14,-30.34,-0.4,-8.39,20.05
17.01,41.19,29.34,2.49,5.18,11.57,39.29,16.99,5.42,-27.58,-10.71,-15.2,0.86
17.36,25.45,13.67,7.91,3.97,3.51,6.75,5.51,2.92,-0.87,0.03,3.71,9.3
17.42,40.33,27.37,2.74,12.16,19.73,46.57,15.44,1.47,-28.92,-12.26,-17.59,5.82
17.63,42.91,28.57,0.85,8.13,11.39,37.01,5.19,0.56,-23.96,-3.16,-9.59,16.79
17.17,37.25,24.83,7.21,9.9,9.38,25.93,9.11,3.19,-17.3,-11.08,-14.08,4.37
16.47,28.59,19.92,13.52,10.41,6.61,11.39,6.14,2.62,-8.63,-11.38,-12.31,-3.57
16.47,45.59,30.57,-4.58,6.49,10.5,35.92,8.73,4.18,-19.95,1.14,-3.5,16.2
17.07,30.11,17.83,9.4,10.35,13.79,21.43,13.12,6.76,-2.99,-1.28,-1.97,6.45
16.69,36.43,22.93,2.14,4.46,4.89,23.27,6.7,3.24,-18.3,-5.24,-6.26,13.26
16.84,33.11,20.48,4.77,4.67,6.92,18.93,4.87,-1.68,-11.11,-1.97,-5.89,-2.52
17.64,25.6,15.06,11.56,9.96,7.05,5.61,-0.03,-0.75,-1.3,-1.34,-4.36,-5.04
17.28,35.22,22.58,7.31,15.34,16.96,24.58,-5.58,-15.44,-28.33,-6.43,-5.05,4.65
16.38,35.71,25.49,14.15,13.69,12.2,17.85,0.95,-7.42,-19.02,-7.14,-4.26,4.94
16.73,36.55,24.9,8.95,12.27,13.33,23.97,6.33,0.1,-11.26,0.59,-5.52,-2.25
17.34,27.78,17.15,10.03,8.86,10.14,20.07,16.69,11.55,-0.18,-1.65,-0.1,9.68
17.13,31.68,16.98,7.66,11.87,16.86,22.64,8.13,0.64,-7.27,0.78,0.05,8.06
16.57,51.94,39.75,-10.49,-0.94,11.82,53.43,-1.67,-14.04,-17.5,17.97,-8.32,0.51
17.04,47.04,28.19,-2.21,9.9,13.82,35.12,-0.59,2.19,-14.48,6.47,-4.67,9.41
16.17,28.74,15.55,4.08,4.1,8.52,20.09,12.36,5.31,-6.87,-2.08,-1.12,5.89
16.51,31.1,19.69,7.16,4.73,3.53,11.1,0.27,-5.93,-14.37,-3.12,1.23,6.9
15.26,38.37,25.38,-2.84,-4.99,0.66,25.77,6.03,-4.36,-25.66,-1.76,-0.22,14.97
16.83,44.42,30.64,-0.21,2.48,5.22,32.83,5.91,5.5,-18.16,-1.49,-5.94,14.01
16.43,28.89,17.3,7.49,4.1,5.83,14.43,8.39,0.62,-8.98,-3.93,-0.34,4.8
17.34,40.52,24.66,4.01,16.59,17.2,30.64,-2.65,-10.77,-30.16,-9.09,-11.55,4.0
16.73,32.67,18.54,3.4,6.85,6.73,15.05,-2.19,-10.57,-23.17,-14.63,-13.44,-4.72
17.02,39.86,27.87,4.67,6.45,6.17,26.1,1.87,-4.28,-25.29,-10.63,-11.5,6.34
17.03,30.03,19.3,10.83,10.26,8.75,13.24,0.63,-8.37,-23.61,-21.96,-19.29,-4.39
16.96,43.01,26.81,1.4,5.71,3.16,27.41,5.21,7.01,-17.99,-3.51,-13.33,6.55
17.88,35.2,22.41,8.09,9.86,12.22,22.34,7.94,2.53,-6.58,5.96,4.66,11.16
17.93,30.15,19.64,12.31,12.53,13.72,19.45,12.3,7.34,-4.08,-3.79,-4.07,2.79
16.33,42.67,27.83,-2.02,3.44,7.75,25.3,-1.98,-3.7,-21.53,-3.01,-12.84,6.03
16.65,23.32,11.34,8.29,8.0,7.54,6.05,-1.53,-7.52,-9.68,-7.46,-4.98,-2.42
17.52,30.88,20.14,12.35,11.37,11.08,16.5,10.06,5.95,-3.56,-4.8,-7.07,-1.52
17.67,41.29,29.43,4.96,8.6,12.63,38.11,18.25,9.81,-15.26,-1.44,-8.88,6.13
16.97,25.15,13.45,9.17,12.43,14.27,18.01,9.27,3.09,-5.05,-4.93,-3.9,5.11
17.22,27.52,16.24,8.98,8.85,7.91,12.04,3.42,0.26,-5.74,-1.88,-2.89,4.08
17.77,48.0,27.2,-0.75,15.25,7.63,32.72,2.95,11.32,-9.75,3.12,-9.19,6.31
16.44,33.38,18.4,2.78,4.69,4.31,18.17,8.62,9.0,-7.26,-7.28,-15.69,-4.84
16.4,49.65,25.59,-16.03,5.69,9.28,35.99,2.93,9.66,-17.4,13.14,-5.85,16.73
17.0,32.93,19.29,6.89,7.6,8.84,17.43,5.77,3.8,-8.66,-6.12,-12.92,-5.1
17.33,43.1,26.06,-7.48,0.79,7.84,33.97,4.41,3.09,-15.44,7.82,0.52,14.75
16.73,28.54,16.12,7.6,9.31,11.4,19.48,9.74,0.48,-14.16,-11.31,-8.24,3.89
16.59,35.52,19.2,-1.56,3.73,5.98,21.63,4.15,2.77,-16.06,-7.25,-16.13,-3.29
16.94,43.66,32.56,-0.77,2.23,6.67,42.25,15.9,10.68,-20.84,-4.45,-11.17,11.78
16.71,39.75,27.93,5.49,2.0,4.75,26.74,10.96,6.05,-10.57,1.14,-1.0,10.89
16.69,26.88,16.15,10.42,10.39,11.43,16.79,9.65,2.46,-6.37,-3.91,0.96,10.08
17.63,29.34,20.3,16.01,14.58,12.61,13.2,5.32,-0.29,-6.86,-7.15,-9.3,-6.44
17.95,30.85,17.15,5.9,11.94,18.37,29.09,12.71,4.98,-6.76,3.5,3.17,9.29
16.72,31.44,17.23,6.65,13.13,14.6,20.64,3.4,-2.6,-12.58,-3.68,-5.26,2.22
16.1,37.83,23.5,5.54,16.14,18.15,24.01,-6.76,-16.69,-27.38,-2.47,0.13,13.41
16.64,35.03,22.11,3.98,9.29,15.98,31.83,7.25,-5.99,-20.52,-0.38,4.09,18.27
16.5,26.19,13.04,6.11,5.76,4.82,4.77,-2.78,-2.02,1.93,10.9,10.76,11.94
16.15,28.5,15.12,3.83,5.18,9.78,18.75,4.32,-7.03,-19.64,-11.11,-8.15,1.32
16.41,28.86,14.57,3.3,1.36,2.85,9.28,1.28,-5.46,-15.26,-11.73,-9.68,-2.49
17.18,31.39,15.42,3.25,15.15,18.46,24.4,2.08,-0.13,-7.67,5.19,-0.12,6.75
17.31,41.22,21.2,-4.68,10.21,15.55,33.4,2.83,3.4,-9.85,16.04,3.52,13.73
17.12,30.67,18.25,8.19,8.95,10.42,17.12,4.28,-2.16,-9.08,0.27,3.59,10.39
18.58,28.19,17.44,14.21,15.25,16.53,17.08,8.8,2.02,-3.39,-2.77,-2.31,0.76
17.59,26.02,15.02,10.7,12.52,14.5,16.81,8.55,3.69,1.28,7.1,7.35,6.51
17.54,27.74,16.89,12.75,16.76,17.55,18.17,4.62,-1.46,-5.88,2.35,2.67,5.21
16.43,30.15,15.3,1.5,4.62,8.06,18.76,7.72,4.79,-0.58,11.17,10.69,14.91
17.63,27.06,14.67,8.76,12.48,16.86,21.53,8.82,-1.61,-11.48,-4.89,-1.42,4.19
17.33,53.98,34.06,-24.93,1.01,16.1,62.95,-3.4,-0.36,-17.74,14.11,-15.14,6.73
16.95,49.98,35.69,-21.46,3.52,21.31,56.22,-9.6,-16.16,-19.18,17.07,-15.45,0.85
16.44,35.05,21.09,4.09,9.38,13.29,27.7,4.8,-3.85,-22.23,-4.34,-0.51,13.14
17.08,48.42,30.77,-11.79,1.33,8.7,43.98,3.39,-1.03,-20.13,5.72,-11.36,7.6
16.59,38.13,21.72,-3.13,7.07,11.9,30.16,1.29,-3.48,-20.91,4.09,3.23,16.55
15.47,40.6,23.94,-5.66,3.04,5.6,29.99,-5.36,-14.24,-36.3,-8.81,-5.42,12.38
15.73,36.88,23.91,3.59,3.71,6.44,24.88,9.29,1.16,-21.32,-7.09,-5.04,13.99
15.92,31.22,14.39,-5.03,2.31,8.91,26.12,8.32,3.6,-10.74,8.38,12.27,27.81
16.2,34.09,23.32,9.37,8.04,8.29,16.63,3.67,-3.59,-15.29,-6.48,-3.03,5.94
16.48,34.21,23.27,4.48,1.79,1.4,19.43,8.93,0.95,-19.37,-8.77,-6.15,9.01
16.76,32.1,19.23,6.11,5.21,6.79,16.59,7.64,3.27,-6.49,3.08,4.15,9.47
16.88,34.98,20.71,3.58,8.16,11.85,26.22,5.8,-3.78,-22.15,-9.04,-8.19,4.84
17.13,30.48,18.72,10.98,18.47,18.43,18.21,-4.52,-14.79,-23.22,-11.17,-6.4,2.75
17.28,32.09,18.92,4.77,10.11,16.05,29.15,10.03,2.17,-10.17,6.26,8.18,13.86
17.17,43.63,27.13,-1.41,14.9,22.42,41.82,3.0,-4.41,-26.38,-1.99,-5.99,14.2
16.84,35.81,19.93,5.11,14.53,13.96,21.78,-0.43,-2.38,-9.27,13.32,17.0,26.7
16.53,42.98,24.32,-6.73,9.36,9.57,26.65,-16.95,-21.74,-41.49,-13.31,-18.5,2.62
17.18,31.19,19.16,10.81,11.79,14.21,20.91,9.29,-0.6,-12.66,-7.63,-3.22,6.91
17.68,28.72,19.57,13.94,10.52,8.82,12.12,5.61,-1.04,-7.67,-1.44,6.52,12.75
17.76,40.29,23.1,4.18,13.53,12.1,22.69,-3.87,-7.42,-22.89,-4.51,-9.67,2.59
17.57,26.12,15.12,10.16,9.57,10.44,14.63,9.57,3.75,-4.99,-5.41,-3.43,3.08
17.57,27.86,15.64,10.42,15.35,17.86,18.69,0.71,-9.17,-16.02,-5.45,-1.42,3.34
16.34,23.08,10.81,6.27,6.74,6.91,7.5,-1.58,-7.35,-11.08,-7.19,-3.48,0.69
17.86,29.74,19.18,12.68,12.55,12.29,16.12,7.48,2.69,-4.46,-2.95,-6.82,-5.53
17.43,34.35,21.86,9.57,15.31,16.39,22.06,-1.18,-10.75,-22.9,-10.44,-8.29,1.54
16.64,31.72,21.77,10.86,6.2,2.58,11.79,4.94,-1.89,-16.05,-12.52,-6.88,3.83
17.34,37.12,24.29,4.77,5.82,7.63,22.3,5.57,-2.97,-16.42,-3.12,-4.23,5.07
17.49,32.89,19.72,10.89,13.71,15.48,19.83,6.88,1.37,-6.87,-0.1,-0.26,5.28
16.77,35.97,25.54,13.12,11.88,9.21,19.14,3.43,-5.53,-17.92,-7.56,-2.19,11.13
16.46,31.4,17.4,7.9,11.41,13.12,19.71,3.22,-5.88,-20.43,-14.73,-12.58,2.31
18.01,27.46,17.62,13.9,13.41,12.95,15.31,7.5,-0.69,-9.93,-10.02,-6.37,1.84
18.1,27.24,16.62,11.84,11.91,9.44,9.09,-1.61,-6.85,-11.9,-9.81,-11.2,-8.16
17.17,37.73,24.18,3.59,11.73,18.64,34.27,4.27,-7.54,-24.42,-3.75,-3.13,9.47
17.38,32.78,21.73,13.45,16.9,15.85,17.79,0.2,-7.51,-15.67,-4.66,-3.06,4.58
18.62,27.78,17.09,11.92,13.21,14.75,19.15,10.72,4.97,-1.95,0.03,-0.87,0.51
18.52,50.06,34.71,0.2,20.73,13.77,54.78,-1.92,-14.31,-23.97,4.5,-13.31,-2.55
17.29,39.36,24.75,5.68,12.91,14.22,26.3,5.49,2.19,-14.84,-0.17,-8.13,6.75
17.35,30.22,19.68,8.83,6.16,4.84,13.04,1.74,-5.58,-16.86,-11.77,-10.29,-1.08
17.8,30.37,21.71,13.3,9.82,7.38,15.08,7.55,1.26,-12.3,-13.2,-11.71,-0.02
