20.05,-0.52,-0.55,11.44,-0.66,9.51,-1.99,6.11,-1.9,7.34,1.39,7.35,1.85
18.44,34.77,22.29,6.59,4.26,3.9,14.49,2.64,-1.92,-9.13,8.11,14.34,22.3
17.19,25.97,13.72,6.3,4.24,3.05,5.69,-1.56,-5.62,-9.27,-1.57,4.72,11.42
18.19,37.83,24.49,3.43,2.35,-1.81,11.04,-9.04,-13.91,-29.19,-9.93,-5.75,12.83
17.29,41.93,30.99,2.01,-0.47,-6.66,14.41,-12.13,-16.34,-33.5,2.16,8.57,30.2
17.88,40.93,21.63,0.14,4.08,-0.59,8.52,-18.19,-16.95,-30.4,-6.51,-10.68,6.8
18.41,34.54,22.58,6.21,2.54,-6.3,-0.1,-15.7,-15.43,-22.74,-3.21,3.8,18.62
18.68,29.83,16.75,5.57,2.1,-3.19,-2.02,-15.05,-19.07,-24.07,-11.56,-4.11,6.71
18.87,25.51,13.79,6.78,1.83,-3.64,-3.34,-7.46,-7.28,-8.17,-3.24,1.02,8.93
17.77,25.58,14.71,8.51,3.37,-1.79,-1.47,-5.16,-5.38,-7.27,-3.75,-0.41,6.35
19.06,32.36,21.88,11.61,12.06,8.12,10.92,-8.49,-19.09,-31.22,-17.82,-8.61,7.38
18.54,52.72,30.88,-3.66,11.77,-3.46,26.01,-6.8,1.42,-23.14,6.63,-6.78,18.74
16.9,28.33,16.01,7.09,5.96,7.14,13.35,5.86,0.13,-7.5,-1.55,1.95,9.06
17.4,32.22,21.4,8.35,3.69,-2.59,3.28,-8.49,-11.04,-19.78,-7.49,-1.17,12.4
17.79,24.45,12.96,8.24,5.98,3.19,2.82,-2.56,-3.85,-3.6,0.81,3.9,6.99
17.37,25.45,14.25,9.08,5.26,2.78,4.23,1.84,1.78,0.78,2.35,2.58,2.92
17.72,29.39,18.82,10.49,4.49,-0.23,2.78,-0.15,-0.48,-4.17,-0.83,0.82,4.83
17.76,28.05,18.01,12.13,7.55,1.88,-0.1,-6.57,-8.56,-9.1,-2.67,3.31,10.79
18.26,23.19,10.76,3.68,-2.63,-10.28,-13.95,-20.17,-20.54,-20.21,-16.4,-14.89,-11.11
18.52,56.79,34.78,-8.4,10.73,2.19,37.28,-14.85,-11.28,-29.02,14.36,-7.77,18.15
18.06,26.89,15.72,9.76,7.06,3.44,2.65,-5.35,-8.08,-10.08,-5.99,-4.96,-1.19
17.97,25.24,14.8,11.03,9.22,5.44,3.27,-4.45,-6.82,-8.56,-5.53,-4.87,-1.44
17.35,28.79,17.12,7.14,2.19,0.29,6.29,0.67,-2.62,-7.21,0.51,7.02,14.93
17.28,32.62,18.48,-0.98,-3.43,-2.76,11.35,-3.47,-11.64,-25.28,-8.54,0.88,16.56
17.54,31.85,17.57,4.0,7.12,7.79,15.25,-0.81,-5.51,-13.23,2.83,6.09,14.28
18.37,25.27,14.46,8.13,6.15,3.09,8.14,5.89,7.88,4.18,8.13,8.68,13.44
18.81,31.11,18.17,5.98,3.79,0.71,5.79,-4.39,-6.01,-10.62,1.3,6.27,14.91
18.57,32.38,19.44,6.24,5.65,5.16,13.44,1.92,-0.86,-7.7,7.86,14.43,25.34
18.01,23.81,12.34,7.38,3.49,-0.08,0.6,-0.59,2.3,3.93,5.97,5.28,4.88
17.83,24.98,13.46,8.18,4.64,0.65,0.08,-3.39,-2.53,-2.81,-1.83,-3.28,-1.75
18.17,45.63,27.38,-2.46,7.52,-0.52,14.62,-20.55,-13.79,-22.09,14.66,4.87,19.32
17.77,22.81,9.27,2.31,-2.06,-4.44,-4.81,-10.0,-13.99,-15.23,-9.71,-2.83,4.07
17.05,25.94,13.58,5.81,2.42,-3.21,-4.88,-13.78,-15.13,-15.04,-5.46,-0.19,5.77
17.9,41.02,27.15,6.87,8.79,5.48,14.4,-10.53,-12.51,-22.85,0.08,-3.37,7.36
18.29,36.51,24.94,10.78,14.18,11.92,18.08,-6.74,-14.19,-23.49,-5.87,-2.69,7.53
18.41,33.24,22.06,11.03,7.51,1.72,3.94,-6.81,-7.07,-11.05,-1.21,-1.4,3.69
17.67,35.59,23.86,7.34,4.41,0.98,11.3,-1.61,-6.32,-18.76,-6.15,-3.35,9.54
18.34,28.91,19.5,13.96,11.97,7.25,6.12,-5.58,-10.79,-14.98,-6.78,-0.33,8.28
18.0,26.92,17.01,12.21,7.63,3.75,3.61,-1.16,-4.06,-7.5,-6.31,-4.0,-0.55
18.36,34.98,24.43,9.72,4.46,-2.16,7.05,-3.05,-4.82,-15.49,-4.33,-0.57,13.83
17.56,28.17,16.56,7.67,3.48,-0.87,0.11,-10.16,-15.23,-19.59,-10.5,-3.42,5.11
17.54,47.42,32.58,-3.09,-2.34,-3.93,25.73,-0.54,-0.42,-24.99,0.49,-7.65,9.52
17.58,54.39,31.72,-25.39,-12.1,-5.1,33.22,-24.25,-16.0,-27.21,22.31,-5.22,22.77
17.34,41.34,30.04,4.72,4.1,-0.05,18.03,-3.8,-7.1,-26.75,-3.24,-1.57,21.0
17.58,24.25,12.53,7.28,4.23,1.82,3.1,-0.48,-2.2,-4.89,-4.29,-3.08,1.19
17.82,29.27,17.75,7.42,0.85,-8.33,-8.51,-14.03,-7.89,-5.32,4.88,5.61,11.58
17.48,33.16,20.51,4.31,-1.72,-9.37,-2.71,-12.11,-8.67,-11.77,2.81,2.21,6.67
17.85,34.53,22.58,5.94,-0.25,-7.6,0.77,-8.02,-5.25,-12.63,0.05,0.65,9.64
17.46,36.05,23.69,4.97,1.71,-5.05,2.85,-16.55,-18.68,-25.78,-3.73,0.17,12.18
17.43,31.98,16.82,-3.27,-4.39,-8.48,2.25,-15.83,-17.31,-27.31,-4.02,6.12,23.05
16.51,32.14,18.03,2.04,-0.4,-4.4,2.27,-13.87,-16.73,-23.03,-4.97,1.14,9.36
17.5,32.33,19.49,3.78,-0.34,-8.16,-0.56,-9.98,-6.33,-11.01,4.95,7.87,19.16
17.88,35.46,22.95,4.47,0.43,-5.62,3.69,-11.3,-12.52,-23.87,-10.19,-7.49,7.3
17.54,41.35,28.99,2.04,0.03,-5.17,14.04,-7.49,-8.17,-21.97,-0.47,-0.9,21.26
17.44,29.41,15.93,2.55,-2.14,-7.03,-1.9,-8.42,-6.87,-10.21,0.07,3.97,13.24
18.11,33.91,19.42,1.42,-0.48,-3.75,6.44,-5.39,-2.99,-9.42,7.4,10.9,23.47
18.31,26.26,13.51,4.24,0.73,-4.8,-4.18,-11.87,-10.91,-9.75,2.68,10.03,19.72
18.06,30.54,20.46,11.48,6.56,2.22,4.67,-4.57,-10.97,-18.89,-11.6,-4.53,6.45
18.36,49.67,24.98,-6.02,14.63,-7.19,20.38,-10.86,-0.49,-19.74,8.36,2.03,24.65
17.97,31.51,18.88,7.62,3.58,-0.0,3.37,-7.23,-10.95,-16.19,-5.32,1.15,11.75
18.79,27.93,16.21,8.4,8.25,5.76,6.65,-6.63,-12.21,-16.15,-4.08,3.97,13.24
18.47,45.28,25.3,-4.93,10.08,-6.93,16.14,-17.95,-11.48,-31.86,-7.67,-17.72,9.44
17.4,49.77,30.63,-5.66,8.09,-10.82,14.33,-23.47,-12.0,-27.97,9.08,4.67,32.67
17.94,30.26,17.85,6.82,1.8,-3.73,-0.96,-7.95,-6.29,-7.39,0.72,0.92,4.55
18.87,34.04,22.48,9.85,5.6,-0.26,5.28,-2.77,-0.33,-4.48,3.87,3.37,9.11
